Date,Close,High,Low,Open,Volume
2025-03-26,206.0213623046875,212.81688981835438,205.34579196799297,210.90936321692107,4791100
2025-03-27,204.54104614257812,206.33927222267275,201.48107537463702,205.01792017563778,3301900
2025-03-28,198.58006286621094,205.51466340913788,198.29194042436845,204.26286341781181,5178400
2025-03-31,198.84829711914062,200.2590753384861,193.1853707074193,196.24534141891388,6923100
2025-04-01,202.46463012695312,203.17001926011304,197.17923701987732,198.26214448668756,3854000
2025-04-02,198.47079467773438,200.87505432351267,197.13949788250744,198.1826722111829,6026500
2025-04-03,186.4097442626953,192.88733021912722,185.50565885248668,188.60536293371308,12750500
2025-04-04,165.72515869140625,181.96883350567396,164.3441990798606,178.51145456317693,18167100
2025-04-07,166.60934448242188,174.19965642827293,158.32358808332899,162.14855531548722,18545500
2025-04-08,168.26849365234375,177.1901029409632,165.27807471056676,174.85538015350141,11903400
2025-04-09,186.0520782470703,187.88010801596744,164.62235325685424,164.73163846910094,12548600
2025-04-10,180.32952880859375,184.2041739223821,174.81563583361594,180.71699180401737,8150900
2025-04-11,180.48851013183594,183.05173296068975,173.9115680510084,177.84580576260444,6491100
2025-04-14,184.79034423828125,186.38987416844634,182.634458707981,184.14457759374292,5319100
2025-04-15,184.46249389648438,187.2144834545234,181.10447086522132,182.68414182628305,4999300
2025-04-16,181.263427734375,184.67112850596064,180.1010386848091,182.87290232262654,5128000
2025-04-17,180.6077117919922,183.04179020618682,180.40901553520456,182.19731216539856,4932000
2025-04-21,177.19007873535156,179.61419707684607,174.87523043835475,178.1239525632083,8501600
2025-04-22,187.9496307373047,188.76430501447803,180.9156899750649,185.28706781684292,13041000
2025-04-23,192.42037963867188,195.7485987145029,191.31761316398206,194.6656912533653,7235700
2025-04-24,196.12612915039062,196.41423643793306,192.78798061978662,193.06615840070762,5906300
2025-04-25,197.13949584960938,198.68936306570242,195.9771068072043,197.4077441392576,4390600
2025-04-28,199.55369567871094,200.1696586208675,197.30839918024296,198.202539913022,3416900
2025-04-29,199.196044921875,201.1134858582531,198.35156684716296,199.18611541448018,3444200
2025-04-30,200.22927856445312,200.71609730841112,195.57972220653357,197.30841157936584,4436300
2025-05-01,202.28579711914062,203.905201058237,199.55368209330652,200.93464144543697,4687600
2025-05-02,206.3491973876953,207.3625679512336,204.22311571724563,204.97818267655143,3831700
2025-05-05,207.58114624023438,209.15087241674274,204.31253450042848,204.9682457816698,4466500
2025-05-06,207.2433624267578,208.46535879726247,204.58078409770866,204.6801398050402,3169600
2025-05-07,208.55477905273438,209.26016822302847,206.8658380703434,207.5414083994785,3968300
2025-05-08,213.09506225585938,215.39003666470242,209.14093540989953,209.6277541352356,5870300
2025-05-09,213.56198120117188,214.71442544124497,211.34647343476888,213.81035528766586,3778200
2025-05-12,217.5260467529297,218.54934689334374,209.77677133772724,217.91350976571215,5468000
2025-05-13,220.13894653320312,222.09613576423024,217.87377582635347,218.5692203136226,7188700
2025-05-14,221.78817749023438,221.8974627182059,219.0163135987539,221.4901254903525,4764700
2025-05-15,227.88821411132812,228.59358808154283,221.99677244636857,221.99677244636857,7207700
2025-05-16,230.27259826660156,230.8090948210076,226.1098458547994,227.58023146649927,4651700
2025-05-19,233.75978088378906,234.33601066324533,227.43121313627017,228.00744291572644,4734400
2025-05-20,233.72998046875,234.54465487302195,232.27948407221947,232.63714341758586,4311000
2025-05-21,232.02114868164062,235.75670494589738,231.14688213516655,233.3325712406803,4631000
2025-05-22,228.77243041992188,230.93824539140206,227.92795237864408,229.68644532931694,6909400
2025-05-23,231.27603149414062,232.17018739320537,226.52711968475802,227.35172355586707,4234200
2025-05-27,240.20758056640625,240.70432881228925,233.57103127799536,233.8889422723927,7162400
2025-05-28,242.0852813720703,244.40012995050398,240.02875157618607,240.20757366297906,9570500
2025-05-29,242.57208251953125,243.34700849192177,239.91944897410954,242.93967133322752,5243700
2025-05-30,244.31069946289062,245.2545179959161,240.72417690975243,241.80708433017583,9143000
2025-06-02,245.8704833984375,246.48646147135307,242.9197978948214,244.251094584344,5450800
2025-06-03,247.25146484375,248.87086896190448,242.5919639135056,245.89037951325892,6456200
2025-06-04,249.24839782714844,251.41421284284567,248.0959382902099,248.35424191350177,5811500
2025-06-05,250.28160095214844,251.3645083452181,248.48337496780036,250.83795648768694,4188200
2025-06-06,253.96749877929688,255.7955285831979,250.43065389275495,251.3545983016263,5796700
2025-06-09,249.7749481201172,253.65952290881734,249.5066998318081,252.36797448163063,5771600
2025-06-10,240.42613220214844,249.61597403218926,238.1907652705169,249.1490295048176,11230900
2025-06-11,243.9232635498047,245.35390092726948,236.9588434219453,241.0619887948751,6940800
2025-06-12,238.42922973632812,241.84684495146516,237.12773659143048,238.43915924385735,8946600
2025-06-13,235.06124877929688,236.45213764278674,232.18010019127982,233.47164851283563,7420300
2025-06-16,235.00164794921875,238.37954503728182,234.53471855589117,236.054766939676,4505600
2025-06-17,234.21678161621094,237.41584130958677,233.352444579649,235.19040386563546,5720500
2025-06-18,234.35589599609375,237.96229325321735,230.72963972323706,234.42544802982144,7761100
2025-06-20,237.81324768066406,239.2339555307135,234.97184714011843,238.16097751265224,9142100
2025-06-23,246.19833374023438,246.84411547834353,237.06809964785103,237.68407770753763,8052000
2025-06-24,247.1322479248047,247.76808506182707,243.97293641384897,246.76465908045594,5255700
2025-06-25,248.27476501464844,249.35768770227762,246.86400182806685,248.45360226453943,5197400
2025-06-26,249.3675994873047,253.81845916973418,248.37410307500468,249.54642156493367,6790300
2025-06-27,252.85476684570312,258.85547851549063,250.14252588041518,250.21207790597364,26988000
2025-06-30,255.71603393554688,256.21278209861146,252.21890746334722,254.64304092463044,8135800
2025-07-01,247.40049743652344,254.08672449528257,245.50291552340764,254.08672449528257,7178300
2025-07-02,243.1582489013672,247.50976807392746,242.07534144138606,246.38711226777963,6228600
2025-07-03,245.27439880371094,247.08255438880047,243.40662069993635,243.95304675790788,3089500
2025-07-07,247.3936309814453,248.1796478213088,245.23459724158542,246.26935089730867,5336400
2025-07-08,245.80172729492188,248.19955387098332,242.11046622518103,246.74692416971774,5994500
2025-07-09,249.0651397705078,250.4481158010731,245.5728804885828,247.73191413735364,5589500
2025-07-10,251.29385375976562,251.403283391352,245.50325302729001,249.34375031818618,5462500
2025-07-11,254.12942504882812,255.58205471534734,250.12973284861675,250.22923364640076,7867200
2025-07-14,261.01446533203125,261.13385414728003,254.7065032315433,254.89554564348097,7502200
2025-07-15,263.33270263671875,263.7207162761735,260.41748411119335,262.58649219746377,9392400
2025-07-16,264.8350524902344,265.5116093349964,260.7060274633673,262.66607476611944,11912900
2025-07-17,258.9648742675781,271.42160315939833,256.8555909129402,268.4367613488622,16260200
2025-07-18,261.93975830078125,268.33729235867764,261.2333542368941,264.0590008558239,8619800
2025-07-21,261.5318298339844,264.9047157183996,258.2684039403268,262.35765308741713,5208500
2025-07-22,257.6913146972656,260.17868259974887,253.37324766216003,259.4125842166,4751300
2025-07-23,261.8502197265625,262.3974589524856,258.63655942185756,259.2136154884762,4689800
2025-07-24,266.6558532714844,268.4765935913313,261.85024049032575,262.22832534753803,5206700
2025-07-25,270.2177429199219,271.4514678983585,266.9045816560888,267.4716785605547,4598400
2025-07-28,269.24267578125,272.0583936594587,266.08870982614127,271.9787808715205,5006400
2025-07-29,268.9441833496094,272.41653946651047,267.76019371667445,271.35196900643115,4125300
2025-07-30,272.1678161621094,272.247428947963,268.14825101456046,269.5511303222624,4697000
2025-07-31,269.7102966308594,273.55080893953254,268.51637810700805,271.6902623749102,4524000
2025-08-01,268.0189208984375,269.18299228965344,260.3876613954459,264.18836754402076,4416300
2025-08-04,274.83428955078125,275.4511519870848,268.8546468673852,269.14319007137186,3744000
2025-08-05,270.74505615234375,275.6004038655899,267.26274058003486,274.8641525751554,4000600
2025-08-06,270.90423583984375,273.6602287897402,268.5462157170133,272.1180726985921,3576800
2025-08-07,270.64556884765625,271.49128017293094,267.3722139080603,270.575945608908,3050400
2025-08-08,273.6204833984375,275.7795021677882,271.20273823562303,272.19768559638135,4467300
2025-08-11,273.80950927734375,275.01338700935304,271.172874639982,273.7597436942833,3360100
2025-08-12,278.2171325683594,279.12253830121296,274.30699676684293,274.6452752225162,3630100
2025-08-13,267.5014953613281,280.0776428137831,262.7456488577465,279.5801692031014,7599600
2025-08-14,268.3372802734375,272.77473642075034,268.11839066814156,271.6106348009082,4481700
2025-08-15,266.49664306640625,268.3373016626534,263.86996759348193,267.5612439753589,5203300
2025-08-18,267.0935974121094,268.247709485069,265.1633973469149,266.54635821476785,2697000
2025-08-19,264.5863342285156,267.6010234016487,262.46709157310255,264.96441906926873,3404900
2025-08-20,265.09375,267.58111814640193,262.4770338518443,264.1186907557934,3854700
2025-08-21,267.352294921875,270.54609778901835,264.79530329893333,265.7902506526739,3266400
2025-08-22,265.18328857421875,270.9738888399711,265.0240933710656,268.36713191052127,5229300
2025-08-25,265.26287841796875,270.5460763826219,265.21314319957037,265.6509224296485,4301600
2025-08-26,272.55584716796875,273.3120167805837,266.0688021460308,266.6259701668903,4693500
2025-08-27,271.9688415527344,273.31202643608583,270.85450547164845,272.31707916891895,2705700
2025-08-28,274.6054382324219,275.2720662430907,270.75499727186894,271.123122892518,3388100
2025-08-29,273.80950927734375,274.88403900213063,270.26749931618946,274.6054549724909,5037100
2025-09-02,273.99853515625,274.1875471976494,266.65581966266893,272.5160431206954,4081200
2025-09-03,274.5357666015625,275.91875774868504,272.2175530446191,274.51587858888655,4120400
2025-09-04,280.84375,280.933291609109,274.4362872655678,274.4362872655678,4591300
2025-09-05,277.81915283203125,282.9729726946539,270.48636553252715,280.8437708421132,4952600
2025-09-08,274.6551818847656,281.4904951385546,274.0980138423387,278.585235748716,5008600
2025-09-09,274.84423828125,275.67999038741937,271.91909072796585,273.98859815947515,3073600
2025-09-10,281.9779968261719,282.05757924432584,275.4909518466455,276.1475902957098,3206400
2025-09-11,280.1373596191406,285.46033375176137,278.17731222178475,282.29640862203416,4016800
2025-09-12,280.2667236328125,282.0974231274609,279.2817354649258,280.137375618164,3249700
2025-09-15,285.3309631347656,285.65928235816637,280.1970318252057,280.56515743923615,3716600
2025-09-16,291.4897155761719,293.2507613897994,287.38057831432536,288.4053728324333,5538400
2025-09-17,288.0372314453125,291.23100364456576,285.05238966867716,290.614141202202,4149600
2025-09-18,295.5888977050781,296.1460657790714,288.7436552378657,289.2411289013157,3977500
2025-09-19,299.6184387207031,301.4988732924955,293.8676142887146,296.28535925727823,9652600
2025-09-22,299.4990234375,299.6283714438302,294.852636579124,298.58368893073254,4192800
2025-09-23,304.08575439453125,304.22503123042947,299.6283794682843,300.1258531284885,3637400
2025-09-24,298.78265380859375,305.6975494983349,297.2803040741063,305.3493118802578,5645500
2025-09-25,295.67840576171875,298.7229418074102,293.38008012650806,296.99174337137606,4504500
2025-09-26,293.48956298828125,300.4740820440507,291.27081959733727,298.4145338633584,3817600
2025-09-29,292.50335693359375,296.786845825401,288.54858846723903,295.22286256378715,3860800
2025-09-30,299.665771484375,300.3132713770274,292.78228126447715,293.5791995322827,4112400
2025-10-01,299.7255554199219,301.07038167168326,293.8979952626124,295.2428215143738,3633300
2025-10-02,298.301025390625,302.27570607085073,295.66116909474846,301.150037005904,2508200
2025-10-03,295.8604431152344,301.58838098699397,294.326343416575,298.3109958491034,2817000
2025-10-06,297.07574462890625,298.14164638364946,293.6190576451895,294.66501668271434,2759800
2025-10-07,300.58221435546875,301.57837735700525,296.74701111993903,296.92631316409984,2578800
2025-10-08,301.3990783691406,303.5009981319476,298.4404730085566,302.2358516508586,2658600
2025-10-09,298.201416015625,302.8335681322886,294.96388609315807,301.548509281697,4292500
2025-10-10,290.3715515136719,298.84890861624046,290.3715515136719,297.8527455875197,3380000
2025-10-13,296.38836669921875,296.43816268743404,291.99528436159625,294.86423857396045,2604100
2025-10-14,298.9285888671875,301.13013105331567,290.8895763140492,293.7087043146322,2516500
2025-10-15,298.96844482421875,303.77992930148974,294.5853335558265,300.3830097083528,2773000
2025-10-16,298.68951416015625,301.8871889196472,296.6175084693959,300.5125094981572,2623100
2025-10-17,298.9883728027344,301.7975293150592,296.1990982054472,297.02593050697,3949300
2025-10-20,301.5185852050781,304.25803323394786,300.51248132861946,302.694050154078,5058700
2025-10-21,305.4534606933594,315.3154681563276,301.86726787033047,306.1208728684687,6726600
2025-10-22,296.7469787597656,307.81433390771275,293.66880866826705,306.4197119377412,5212200
2025-10-23,305.2143859863281,305.91168182279085,297.5339476240482,298.00214543445765,3091000
2025-10-24,302.7040710449219,309.10939236990953,302.4052342803364,308.00366594045863,3586800
2025-10-27,311.6396179199219,312.1277280439873,303.33162245061305,306.310139983961,4244400
2025-10-28,308.6013488769531,315.4549552830748,308.2626570999682,310.90248300917654,3058100
2025-10-29,313.0741271972656,313.91090052472987,307.8342997414351,308.8105504903855,3596800
2025-10-30,309.5576477050781,313.6319506672014,307.31628098798586,309.21895593810865,3782000
2025-10-31,307.7645568847656,313.71165093783196,306.00132899938365,310.54382963885854,4023800
2025-11-03,307.4358215332031,310.4940492526215,305.10480375112155,307.91399071945665,3297600
2025-11-04,303.03277587890625,308.0434742076113,301.9071069023963,304.6465549636273,3938200
2025-11-05,303.93927001953125,307.3561321203847,301.3392992529189,302.28566623721156,4711100
2025-11-06,304.0986633300781,306.84808289541553,300.2833724757061,302.56459422231546,3467800
2025-11-07,306.0909729003906,307.73466605711906,296.55771675395823,302.8634147317226,4766500
2025-11-10,310.74310302734375,312.5561270673319,307.7347015723455,308.75077693517665,3716400
2025-11-11,309.52777099609375,311.52009701167094,305.8718393812973,309.30861391836095,2682200
2025-11-12,307.83428955078125,311.25115185875245,300.841236002448,309.5875462172283,3884500
2025-11-13,303.0029296875,310.1852567988789,301.4190036782936,308.79063460256515,4153300
2025-11-14,303.6504211425781,305.6228044794453,295.1132967063002,299.8151874090832,2803300
2025-11-17,298.9784240722656,307.6350834960051,297.4044694131399,305.6427573759359,3076600
2025-11-18,294.8742370605469,299.92476066938207,292.6228988172364,294.6949046054144,4053600
2025-11-19,299.665771484375,300.5125161442204,294.3661768420668,294.72478094243434,2952600
2025-11-20,289.5049133300781,305.90174933475396,289.3654663052591,304.2282026340148,3733900
2025-11-21,286.33709716796875,290.5907022637423,282.9501490242197,289.5048882341556,5604100
2025-11-24,292.9217224121094,293.6887873899985,286.26736076776274,288.36928053774665,11909200
2025-11-25,292.3140869140625,294.8443495653212,285.1118171408091,293.36004595311294,4693100
2025-11-26,295.48187255859375,297.46422725654367,292.3339937414452,294.07727904078337,4113700
2025-11-28,297.3049011230469,297.53399918880444,294.12713827622656,295.8704237702289,1376400
2025-12-01,287.3432312011719,295.2627088574877,286.92482936249746,294.6152089837737,3756300
2025-12-02,288.20989990234375,290.87960957078144,287.35318387412354,289.68420175481765,4255800
2025-12-03,287.383056640625,288.23977263632486,283.40837596421966,286.93480152701676,4059500
2025-12-04,290.7401123046875,293.40985219135916,286.55624603539286,287.7416824118134,4195300
2025-12-05,282.8505554199219,292.1547152039508,281.0674149438206,290.55090719172335,5220300
2025-12-08,286.0880432128906,287.73170601850916,282.2129547022172,283.90644389617626,4333200
2025-12-09,284.2152404785156,289.33553248324546,283.67730398919264,286.09800299090625,3553400
2025-12-10,282.5118408203125,284.7830913081285,280.230618974062,284.3547485022053,5807400
2025-12-11,287.3133544921875,288.24971977195406,278.5670443047041,280.9976541294882,5971500
2025-12-12,298.6596374511719,302.84353436340643,289.58460678361917,289.8137048256359,9381900
2025-12-15,299.8251647949219,306.87798579063843,298.75926303864134,298.8489140648028,6808600
2025-12-16,297.5837707519531,300.24350881986334,295.72092048806775,296.5178690930542,5271300
2025-12-17,291.05889892578125,300.0741923433865,290.50105007612956,297.97227259876706,3802500
2025-12-18,300.5324401855469,301.15005642726396,294.28650865660484,294.8642698632318,4495100
2025-12-19,306.03125,307.246570168478,302.47497092381315,303.0627034904686,8856400
2025-12-22,313.5223693847656,315.18594445084665,304.75611737496973,308.46184468446273,6959900
2025-12-23,314.3193054199219,316.53078846249264,312.9545669946406,313.7913402539266,2724800
2025-12-24,315.5346374511719,315.943067938551,313.9108868600373,314.7775438257391,878500
2025-12-26,313.93084716796875,316.8396263330772,313.333143240739,315.385236750523,1882300
2025-12-29,310.7394104003906,313.15289514942083,310.4103140613288,312.49467203604894,2773200
2025-12-30,310.9488830566406,312.0857918172751,309.7221903087522,311.0984723099807,3155100
2025-12-31,307.1990051269531,312.5146126289133,307.03943311769603,311.2979331244195,2555700
2026-01-02,319.88470458984375,320.11409506970034,307.82732374171144,308.9143795688359,4340100
2026-01-05,323.445068359375,328.5412681744522,322.54750243437053,322.9464172415671,5628200
2026-01-06,326.6564025878906,331.8922396424385,320.59278758383573,325.04077773784167,4324700
2026-01-07,322.76690673828125,329.3690425987625,322.07876576814664,327.53401015681976,4656800
