Date,Close,High,Low,Open,Volume
2025-01-02,21.509607315063477,21.69978842415341,21.38598787112219,21.633224945285995,6556200
2025-01-03,21.519115447998047,21.54764343135578,21.347952989008107,21.414516469790666,3810700
2025-01-06,21.63322639465332,21.6902805498309,21.471571443551113,21.471571443551113,4862600
2025-01-07,21.500097274780273,21.75684185422603,21.42402447092251,21.55715142424392,5150400
2025-01-08,21.661754608154297,21.690280779185276,21.443043685842955,21.48108099884281,6199700
2025-01-10,21.58568000793457,22.05162617127506,21.58568000793457,21.728316292431657,7409000
2025-01-13,21.576169967651367,21.66175209826596,21.376477724977754,21.414515033570325,11561800
2025-01-14,21.405006408691406,21.58568000299639,21.385987753771143,21.471569887193567,13923400
2025-01-15,21.7663516998291,21.84242450549868,21.528623955396828,21.604696761066403,9229900
2025-01-16,20.51114845275879,21.49058736277875,20.263911393519226,21.49058736277875,22922700
2025-01-17,20.149805068969727,20.444586978020848,20.0737322597398,20.19734989459387,13512700
2025-01-21,20.111766815185547,20.130785470031643,19.902567053034726,20.064221991789054,18004300
2025-01-22,20.54918670654297,20.625259511832823,20.282930981169105,20.387531768587184,9311600
2025-01-23,20.710844039916992,20.729860883149886,20.463606940699812,20.520661097836406,10751800
2025-01-24,20.615751266479492,20.777406212919775,20.606241938604317,20.6728054200117,7612600
2025-01-27,20.482624053955078,20.568204376350632,20.18784033457499,20.18784033457499,9588900
2025-01-28,20.473114013671875,20.501640182237992,20.273421765115273,20.359003898251135,14719300
2025-01-29,20.634769439697266,20.748877744093317,20.53016864923522,20.672804936589685,8351400
2025-01-30,20.748876571655273,20.986604308385914,20.634768273707035,20.66329444133475,6800600
2025-01-31,20.87249755859375,20.967587209364048,20.74887811064224,20.843969575131364,9751700
2025-02-03,20.910533905029297,21.0056253733787,20.520660517143774,20.520660517143774,10983000
2025-02-04,21.28138542175293,21.30040407529365,20.92004007307242,20.92004007307242,9778200
2025-02-05,21.214824676513672,21.233843332500378,20.939061419581908,21.034152885796566,9910900
2025-02-06,21.14826011657715,21.300405729279817,21.005623831383243,21.28138707426229,9375200
2025-02-07,20.758386611938477,21.100715144981496,20.587222345416965,21.100715144981496,9618000
2025-02-10,20.796422958374023,20.805930471657028,20.644275540065873,20.72985766936229,9249900
2025-02-11,20.89151382446289,20.91053247958007,20.57771326990456,20.682314059330263,8557800
2025-02-12,20.682315826416016,20.682315826416016,20.454097386667353,20.530170199916906,5914200
2025-02-13,20.67280387878418,20.69182253311662,20.444585467950972,20.52065827156204,9916700
2025-02-14,20.51114845275879,20.68231271021069,20.48262228566258,20.66329405633411,7038100
2025-02-18,20.3590030670166,20.41605721553814,20.130784659211773,20.41605721553814,10779700
2025-02-19,20.168821334838867,20.168821334838867,19.96913089645929,20.149804493363753,11414600
2025-02-20,20.30194854736328,20.32096720109568,20.092746983744178,20.22587574615233,10776600
2025-02-21,20.13078498840332,20.235385773835535,20.064221511753257,20.149803642794396,13778200
2025-02-24,19.807476043701172,19.826494698980483,19.607785604424816,19.64582110126464,12509400
2025-02-25,19.750423431396484,19.797968259582728,19.598277804737783,19.731404774634413,9215000
2025-02-26,19.750423431396484,19.940604557860397,19.702876789491306,19.75993275977752,9233300
2025-02-27,19.493675231933594,19.77894780252316,19.484165904418106,19.74091230617998,10206600
2025-02-28,19.113311767578125,19.113311767578125,18.732947724255535,18.866074685988735,17385600
2025-03-03,18.856563568115234,19.198892081467335,18.81852807425314,19.08478197244375,9916000
2025-03-04,18.742454528808594,18.951656105005473,18.599818244677202,18.694909705337714,13778200
2025-03-05,19.075271606445312,19.19889103563006,18.942144664601944,19.094290259199667,12466000
2025-03-06,18.780492782592773,19.04674852308224,18.71392930090012,18.999201883502597,11306000
2025-03-07,18.88509178161621,18.894601108628628,18.5522725910563,18.637854720449383,15923200
2025-03-10,18.48571014404297,18.818529353117516,18.409637337430397,18.780492042951842,14185200
2025-03-11,18.038782119750977,18.257493041546805,17.886636495547993,18.190927743953957,17695000
2025-03-12,17.591854095458984,17.73449038754326,17.43970847540658,17.582344767490852,15292400
2025-03-13,17.392162322998047,17.67743488541236,17.36363434126913,17.591852753944323,10913500
2025-03-14,17.496761322021484,17.553815471847955,17.36363436785348,17.47774266750642,7767300
2025-03-17,17.658414840698242,17.782034271405745,17.487250591237746,17.67743349368687,10044500
